hr,cnt,prediction
20,5.69035945432406,5.75059207583639
20,5.459585514144159,5.790157501398974
23,4.605170185988092,5.167560144212335
16,5.958424693029782,6.565912491428835
1,3.295836866004329,4.132069095288143
18,6.159095388491933,6.455981876031956
23,3.5553480614894135,5.019944177466473
23,3.871201010907891,5.252348991384824
0,5.645446897643238,6.065354655652257
14,5.493061443340548,5.9108331009211765
15,5.66988092298052,5.70628103890401
14,5.793013608384144,6.175526397300782
17,6.6293632534374485,6.743982266635258
2,2.70805020110221,4.060265172400206
5,0.0,1.9319424745665594
11,6.1779441140506,6.340281930529415
1,3.9318256327243257,4.480370397786072
17,5.262690188904886,5.635104815663239
1,2.302585092994046,3.182825388139553
5,3.1354942159291497,3.8568499449179936
22,4.6443908991413725,5.129710996159779
4,1.6094379124341003,3.2392300399461393
6,3.332204510175204,4.436615805837387
5,3.4965075614664802,5.042100719800788
1,2.3978952727983707,4.093018894860304
9,4.442651256490317,5.064496988075306
18,6.251903883165888,6.386894250379551
23,4.02535169073515,5.044449117115371
11,6.0844994130751715,6.3888473168797635
11,4.74493212836325,5.544817507845744
4,0.6931471805599453,2.9382138543388905
5,3.6109179126442243,4.250494478913626
12,5.272999558563747,5.330184426626401
18,6.263398262591624,6.372603716876476
17,6.391917113392602,6.422613125229252
4,0.6931471805599453,1.2976022467996957
8,6.525029657843462,6.551781254827863
23,4.9344739331306915,5.321430340114164
18,6.386879319362645,6.596061347041833
6,4.5217885770490405,5.170047509635409
1,2.0794415416798357,6.053026948935318
22,4.727387818712341,5.276853368390907
12,5.1647859739235145,5.556605936800107
18,5.666426688112432,6.043817846169749
19,5.802118375377063,6.114435803391625
11,5.455321115357702,5.834691021626069
20,6.073044534100405,6.451115692017481
21,5.5093883366279774,5.582287402377932
16,5.7899601708972535,5.633266298159388
11,5.099866427824199,5.790121116774068
7,3.713572066704308,4.281694603946219
10,4.927253685157205,5.773641473172277
6,4.454347296253507,4.978711555979656
22,5.488937726156687,5.7751933397031445
11,5.8805329864007,6.102263911095437
0,4.859812404361672,5.187504949082076
19,5.697093486505405,6.065361802128311
1,1.6094379124341003,6.961897412874664
16,4.02535169073515,5.11908837606126
17,5.493061443340548,6.071917946073865
9,5.298317366548036,6.3055863250186315
11,5.438079308923196,6.2187260564976885
2,1.9459101490553132,3.552285928258057
21,5.796057750765372,6.058976461834862
9,5.337538079701318,5.512252157869904
11,4.07753744390572,5.231517601127043
15,4.859812404361672,5.730124619438877
1,4.3694478524670215,4.989848246128118
14,5.777652323222656,6.22988443961706
7,4.919980925828125,5.527513240857282
6,4.61512051684126,5.188251920746138
3,1.791759469228055,3.9561518770271507
18,6.70808408385307,6.649539315796779
1,4.007333185232471,5.302875048745896
17,5.62040086571715,5.855689347068529
11,4.804021044733257,5.575603032087998
20,5.5909869805108565,5.826936140325964
21,4.927253685157205,5.51152611237115
15,3.8066624897703196,5.330853439810503
14,5.541263545158426,6.1690264458471855
3,3.2188758248682006,3.875654788451182
21,4.6443908991413725,5.189070956696262
4,1.9459101490553132,2.049596781380325
2,2.70805020110221,2.55714935774304
19,5.424950017481403,5.587712841603409
1,2.9444389791664403,1.0884980897430048
5,1.6094379124341003,3.243797085094441
10,5.4510384535657,6.038440631967755
13,6.180016653652572,6.526881407532108
16,5.638354669333745,6.275988148620109
14,5.0238805208462765,5.810249297398636
20,6.028278520230698,5.810900112061388
8,5.318119993844216,6.005907248293003
22,4.990432586778736,5.38468001257004
10,4.890349128221754,6.024432200196956
11,4.04305126783455,5.133040122778805
21,5.521460917862246,5.888943656341653
23,5.43372200355424,5.740338964985761
11,4.770684624465665,5.459465559658302
1,4.127134385045092,4.632281489615851
1,4.983606621708336,5.365992170027932
13,5.332718793265369,5.910441247692522
1,1.9459101490553132,3.1776678138873127
17,5.220355825078324,5.660173313405136
16,6.416732282512326,6.692428070649377
8,5.093750200806762,5.786816092346198
18,5.707110264748875,6.0415201047489
23,3.5263605246161616,5.014927998569285
4,1.791759469228055,2.8112371573472053
8,6.0063531596017325,6.387213336541898
2,2.0794415416798357,2.7012175310359785
6,2.0794415416798357,4.9395810725964955
12,5.267858159063328,5.124630493261268
9,5.986452005284438,6.559799799672577
9,5.720311776607412,6.468548978283601
0,4.532599493153256,5.009083963297909
20,4.5217885770490405,5.223591836226241
11,5.351858133476067,6.000849377282348
6,3.6888794541139363,6.366659321679643
12,5.44673737166631,5.732251971736728
10,4.836281906951478,5.3555344192734085
22,3.044522437723423,4.42938316979151
2,1.9459101490553132,3.613789823122658
10,4.859812404361672,5.710858794660104
9,5.147494476813453,5.653389672389497
21,5.123963979403259,5.559470300206566
5,2.5649493574615367,3.988905657729735
0,3.295836866004329,4.512709757426757
0,5.081404364984463,5.313583512136277
4,2.302585092994046,3.582567853856757
17,6.267200548541362,6.2180115278109005
15,5.442417710521793,6.13187677993432
9,5.58724865840025,6.072659594181667
19,5.521460917862246,5.912963657124532
4,0.0,1.214402519156995
17,5.176149732573829,5.377858389242859
22,4.983606621708336,5.277518234401978
2,3.713572066704308,5.209069521680824
13,5.713732805509369,6.1320819544233345
9,5.932245187448011,6.233590274824893
1,2.3978952727983707,4.077602329410816
20,5.204006687076795,5.763221702169586
21,4.442651256490317,4.5505798091433345
1,2.995732273553991,5.161039830615445
3,1.6094379124341003,3.1779865655478092
14,6.093569770045136,6.392014817485695
13,5.7430031878094825,6.208081411189174
17,5.093750200806762,5.504867276669422
19,5.327876168789581,5.500487135755141
23,3.044522437723423,4.604181345877217
15,5.278114659230517,5.508068832275203
23,4.442651256490317,5.235677450027682
12,5.560681631015528,5.6860295946354
10,4.77912349311153,5.561031305983701
15,5.961005339623274,6.27715439830784
8,6.634633357861686,7.220267839018269
9,5.438079308923196,6.137513699532876
3,4.007333185232471,4.611098235352643
15,4.30406509320417,5.019016364839093
6,3.784189633918261,5.102335315956087
21,4.276666119016055,5.0627734143864735
22,5.384495062789089,5.733347829834254
6,4.6443908991413725,4.856810698411524
0,3.367295829986474,4.494727794167377
13,5.82600010738045,6.263474339161151
17,6.349138991379798,6.207177164437537
11,5.4510384535657,7.2499866342000985
16,5.318119993844216,5.844463979536523
13,5.198497031265826,5.655899213294046
1,3.828641396489095,4.879347312961643
20,3.9318256327243257,4.920444085369032
9,5.583496308781699,5.937237147344656
20,5.5254529391317835,5.7017848649835585
11,4.7535901911063645,5.566580807873382
15,5.780743515792329,6.2791765563467665
16,6.095824562432225,6.615665960274923
3,1.3862943611198906,2.528373114622268
13,4.948759890378168,5.369978406826385
5,3.044522437723423,3.6185058752614845
14,4.0943445622221,5.192587052114667
17,6.721425700790643,6.743715713638126
6,4.718498871295094,10.240132032577787
6,4.663439094112067,5.552958351853588
14,6.297109319933935,6.603347935198108
10,4.962844630259907,6.053209756511307
23,5.476463551931511,5.913927905732125
13,6.059123195581797,6.412596143667808
2,2.5649493574615367,3.091000263435193
10,2.4849066497880004,4.348484846881222
7,4.07753744390572,4.380008981421201
0,2.772588722239781,0.5065869339062178
6,4.6913478822291435,7.2990285542310245
9,5.472270673671475,6.070577069558253
6,3.8918202981106265,5.2523186594193545
6,2.70805020110221,4.163506796357849
11,4.02535169073515,4.748986995259031
10,4.2626798770413155,6.874804454945146
15,5.8664680569332965,6.417408148219646
10,4.330733340286331,5.76379679795369
15,5.187385805840755,6.114995115489672
1,1.0986122886681098,3.210549711536585
4,2.1972245773362196,3.6177861848260187
4,0.6931471805599453,3.5947807641623784
1,1.791759469228055,2.841579041114882
22,4.787491742782046,5.165000335865999
10,4.727387818712341,5.6644746206624825
19,6.180016653652572,6.432837852160384
9,5.308267697401205,5.77932205240721
8,6.214608098422191,5.4483434813345575
21,5.159055299214529,5.970072651569141
18,5.762051382780177,5.895198957357766
0,2.0794415416798357,2.702208276124821
7,5.8377304471659395,6.229184901505017
8,6.4967749901858625,6.411592901009525
1,1.9459101490553132,0.8623470198722458
21,5.942799375126701,5.9459918608339395
2,2.6390573296152584,3.1950577523839896
22,4.836281906951478,5.500949020338965
23,5.0369526024136295,5.339666102233603
9,5.783825182329737,6.588944621485344
14,4.382026634673881,4.870231712334498
19,5.916202062607435,6.317846440047124
5,2.8903717578961645,3.3977456860215045
19,5.7899601708972535,5.714214110301959
2,1.0986122886681098,2.229721471723674
11,5.529429087511423,5.997619078253667
14,6.095824562432225,6.206017332476065
20,5.799092654460526,6.27547026721486
4,1.6094379124341003,2.7330156042849523
10,5.6937321388027,10.020365219855421
9,5.84354441703136,5.482411983705283
10,5.497168225293202,6.078281868639459
20,3.5553480614894135,3.909725486012519
14,5.652489180268651,6.130846084811427
19,5.365976015021851,5.764892885737659
19,4.976733742420574,5.541315480598764
7,1.9459101490553132,2.1667221499089995
18,5.288267030694535,5.5780863205832265
9,5.332718793265369,5.997488864415886
9,4.624972813284271,5.466466513640415
21,3.295836866004329,3.5526533259153577
7,3.9512437185814275,4.568586323876227
7,3.1354942159291497,3.8074624129008825
8,5.267858159063328,5.695811776612268
12,4.919980925828125,4.957941469096047
19,5.476463551931511,5.7643839006604445
19,5.75890177387728,5.916846281975328
14,5.2832037287379885,5.824344803267742
9,4.709530201312334,5.255151465384354
19,6.315358001522335,6.599955004766125
3,0.0,1.8356827265036773
1,1.3862943611198906,3.5266180572590256
23,4.04305126783455,5.197696761789254
2,4.31748811353631,4.882450358053155
23,2.772588722239781,3.7752172722754564
16,6.274762021241939,6.552018411884574
9,4.941642422609304,6.29416582997971
8,4.007333185232471,4.010229235362482
20,5.480638923341991,5.835477022594095
23,3.6635616461296463,5.015379466471785
14,5.572154032177765,6.048074750603182
22,4.584967478670572,5.191976894271863
14,2.70805020110221,4.722526232572317
20,3.8501476017100584,4.998205997033847
15,6.35088571671474,6.581246691633095
9,5.680172609017068,6.452886649931567
14,5.802118375377063,6.187801150783584
11,4.276666119016055,5.337934417465581
7,3.295836866004329,3.7808462887986316
23,3.784189633918261,5.110271185287347
14,5.1298987149230735,5.657507762486932
5,3.4965075614664802,3.7985982407950667
6,3.295836866004329,3.769668697363036
21,5.351858133476067,5.847557153777601
18,6.20455776256869,6.478695433527806
8,5.342334251964811,4.993055988232789
20,5.683579767338681,5.812739751511575
23,4.2626798770413155,5.11622793475418
3,3.5263605246161616,4.413387722204895
20,5.659482215759621,6.025223443304091
11,5.2832037287379885,5.839395612576733
9,5.056245805348308,5.786870890378552
2,2.0794415416798357,4.66649012368467
20,4.804021044733257,5.210935396690182
19,6.284134161070802,6.567822326657023
15,5.135798437050262,6.0055422429047916
9,5.236441962829949,5.808194861542106
7,5.641907070938114,6.033653801705606
21,2.9444389791664403,4.166577281518269
6,3.1354942159291497,3.3793933548166515
9,5.262690188904886,7.700872988885251
3,1.3862943611198906,1.708876456539135
13,5.6240175061873385,5.919797003631321
2,4.290459441148391,4.948773053534892
20,4.718498871295094,5.23975241267557
12,6.016157159698354,6.081210731047159
7,3.4339872044851463,4.435923593581672
17,6.698268054115413,6.7069293808472725
19,6.238324625039508,6.606144704261044
23,4.795790545596741,5.516865614364476
4,0.0,1.4244167986338228
12,5.123963979403259,5.330804292709201
18,6.175867270105761,6.403878200604044
17,6.345636360828596,6.510843689410437
11,5.5909869805108565,6.265967614480945
7,2.995732273553991,4.3551558357938225
9,4.499809670330265,5.4477959631684145
12,4.430816798843313,5.037741237506187
1,3.044522437723423,3.7661430763292314
20,6.2422232654551655,6.5527173873116675
11,5.438079308923196,6.0469090403769945
9,5.220355825078324,6.006699378535266
1,2.833213344056216,3.5382300020347612
0,3.258096538021482,3.853486328948686
5,2.5649493574615367,3.5060669516532945
9,4.948759890378168,6.096798266516286
11,5.459585514144159,5.931063178564891
18,6.249975242259483,5.887081067387688
14,5.313205979041787,5.747594725328899
4,1.9459101490553132,4.710697288662748
11,6.416732282512326,6.718109911307534
4,1.791759469228055,2.3907024897260682
0,4.997212273764115,5.131009518187334
2,2.995732273553991,3.5346443412202975
23,4.983606621708336,5.5549772045390124
19,4.804021044733257,5.25637991863879
7,5.91350300563827,6.030252043453774
19,6.091309882077698,6.220653053514709
17,5.783825182329737,6.168178544723768
0,3.4339872044851463,4.776139540832477
18,5.123963979403259,5.6048182589693525
20,4.6913478822291435,5.26624737471186
10,5.746203190540153,6.074489462607319
1,2.70805020110221,4.601420111495958
2,4.394449154672439,4.232749210609126
1,3.044522437723423,4.528509110118537
16,6.184148890937483,6.358643652133143
18,5.918893854273146,6.052313837995016
12,4.532599493153256,5.125781631392538
2,1.791759469228055,3.342715506956044
10,5.484796933490655,5.848735224251662
9,4.634728988229636,5.7932288164780905
3,2.833213344056216,3.913998591229979
12,5.332718793265369,5.638230376169732
19,5.958424693029782,6.169307317610606
19,5.575949103146316,6.171063668829148
0,3.1780538303479458,6.664730917195047
0,3.258096538021482,5.053505234323847
13,5.313205979041787,5.762099634280829
11,6.0014148779611505,6.291122388217733
7,5.91350300563827,4.909330074356286
10,5.0689042022202315,6.414191577341046
22,5.493061443340548,5.799679408030211
13,5.556828061699537,5.728387782754447
19,6.401917196727186,6.74842117539061
14,5.0369526024136295,5.60267646936593
21,5.484796933490655,5.154958858620421
17,6.20455776256869,6.3836583372412
1,1.791759469228055,3.8212167675654474
4,1.9459101490553132,2.659726097006232
7,3.58351893845611,4.407709780366057
19,4.07753744390572,4.982330985024935
8,6.38856140554563,6.314329418879744
9,4.624972813284271,5.50081698868279
2,4.330733340286331,3.8830220820362293
15,2.9444389791664403,4.270905216277213
7,6.248042874508429,6.359282168255766
3,0.0,1.9808269610523195
16,5.594711379601839,5.4597864844657105
7,6.139884552226255,5.080368134383584
5,1.6094379124341003,2.7774272012492696
23,5.056245805348308,5.581734841677913
19,5.746203190540153,6.249424495693099
7,5.572154032177765,5.96442082612031
12,6.369900982828227,6.548921105892695
16,6.255750041753367,6.565523295085882
11,4.454347296253507,5.485219426161396
1,4.584967478670572,5.284481072683544
1,2.9444389791664403,5.401175894271553
13,4.343805421853684,5.070372651378992
1,2.6390573296152584,5.35543447316684
18,6.884486652042782,6.561322969997511
14,5.484796933490655,5.9659651511668
16,5.723585101952381,6.089063770148347
19,6.202535517187923,6.469990602539329
5,2.302585092994046,2.596630714145508
10,5.14166355650266,6.015685053120396
1,3.2188758248682006,3.923638899350018
18,6.175867270105761,6.515605425789543
12,3.4657359027997265,5.007239804253227
18,5.945420608606575,6.151187297881905
15,4.442651256490317,5.2555406154013085
6,4.812184355372417,5.517146667815634
18,6.248042874508429,6.621324818360902
23,4.465908118654584,5.364562563336975
2,1.791759469228055,1.3260460283989168
16,5.517452896464707,5.856990701746236
9,5.176149732573829,5.751037599513334
5,0.6931471805599453,2.48400378593747
10,4.912654885736052,5.87993563820979
7,4.04305126783455,4.829792489114035
10,4.859812404361672,5.094555763956975
20,5.4680601411351315,6.062916171195282
3,2.0794415416798357,3.687498146288044
8,6.551080335043404,6.671951211117804
20,5.455321115357702,5.9419646034706375
16,5.638354669333745,6.085728618877674
22,5.5134287461649825,5.744711861314286
6,4.356708826689592,5.05657084523092
17,6.285998094508865,5.576006596617277
7,5.517452896464707,5.857461721581969
0,4.07753744390572,5.172575732337738
16,5.616771097666572,5.7081614467605455
6,4.74493212836325,5.087047391720043
5,2.0794415416798357,3.6862275283095274
18,5.241747015059643,5.6566604816608805
19,5.497168225293202,6.174586055139509
15,3.4011973816621555,4.550236130559282
16,6.054439346269371,6.4728464967475094
12,5.278114659230517,5.5688684551938685
17,5.501258210544727,5.694135755770162
4,2.70805020110221,4.2894974055837976
11,4.948759890378168,5.545582064527833
20,5.187385805840755,5.718047627746896
3,1.0986122886681098,1.422523374806387
9,5.8888779583328805,6.884055357289261
21,5.407171771460119,5.7722997807907275
17,6.1092475827643655,6.160642206049163
17,5.948034989180646,6.365053206016898
17,6.129050210060545,6.349358854839285
5,3.2188758248682006,3.6489508116115466
19,5.5134287461649825,6.032988892660451
20,5.71042701737487,6.087897772252545
8,6.590301048196686,6.320049958583517
9,5.62040086571715,7.489274257709326
22,4.8283137373023015,5.391542046568742
14,5.093750200806762,5.641867607933693
10,5.214935757608986,6.02024032612745
0,3.5263605246161616,4.568733422621886
6,1.9459101490553132,2.8053289527744862
19,5.916202062607435,6.125314627417477
